src_name,SVF,VVF,BVF,sky,grav_center_angle
0514.jpg,0.79611,0.16553,0.03837
0515.jpg,0.80222,0.15962,0.03816
0516.jpg,0.80532,0.15447,0.04022
0517.jpg,0.80919,0.15406,0.03676
0518.jpg,0.81308,0.15180,0.03512
0519.jpg,0.81567,0.14913,0.03520
0520.jpg,0.81748,0.14543,0.03709
0521.jpg,0.81901,0.14469,0.03630
0522.jpg,0.82183,0.14108,0.03708
0523.jpg,0.82418,0.14112,0.03471
0524.jpg,0.82561,0.13985,0.03454
0525.jpg,0.82374,0.13703,0.03923
0526.jpg,0.82630,0.13339,0.04031
0527.jpg,0.82398,0.13533,0.04069
0528.jpg,0.82524,0.13656,0.03820
0529.jpg,0.82505,0.13809,0.03687
0530.jpg,0.82353,0.13626,0.04021
0531.jpg,0.82254,0.13874,0.03873
0532.jpg,0.82130,0.14139,0.03731
0533.jpg,0.82289,0.13817,0.03894
0534.jpg,0.82190,0.14281,0.03529
0535.jpg,0.82147,0.13717,0.04135
0536.jpg,0.82000,0.13613,0.04386
0537.jpg,0.81809,0.13642,0.04549
0538.jpg,0.81782,0.13680,0.04539
0539.jpg,0.81703,0.14252,0.04045
0540.jpg,0.81940,0.13623,0.04437
0541.jpg,0.81332,0.14285,0.04383
0542.jpg,0.81444,0.14508,0.04048
0543.jpg,0.80996,0.15119,0.03885
0544.jpg,0.80424,0.15408,0.04168
0545.jpg,0.80439,0.15927,0.03635
0546.jpg,0.80100,0.16013,0.03887
0547.jpg,0.79939,0.16275,0.03786
0548.jpg,0.79915,0.15776,0.04310
0549.jpg,0.79985,0.16473,0.03542
0550.jpg,0.79807,0.16359,0.03834
0551.jpg,0.79864,0.16555,0.03581
0552.jpg,0.79934,0.16402,0.03663
0553.jpg,0.80342,0.16087,0.03571
0554.jpg,0.79968,0.16560,0.03471
0555.jpg,0.79756,0.16343,0.03902
0556.jpg,0.79904,0.16236,0.03860
0557.jpg,0.79040,0.16868,0.04092
0558.jpg,0.78563,0.17681,0.03756
0559.jpg,0.77456,0.18952,0.03592
0560.jpg,0.76184,0.20230,0.03585
0561.jpg,0.75387,0.20387,0.04226
0562.jpg,0.75283,0.20608,0.04109
0563.jpg,0.75376,0.20186,0.04438
0564.jpg,0.75013,0.20868,0.04119
0565.jpg,0.74607,0.21177,0.04216
0566.jpg,0.73935,0.21809,0.04256
0567.jpg,0.73993,0.22105,0.03902
0568.jpg,0.73883,0.20803,0.05313
0569.jpg,0.72307,0.21883,0.05810
0570.jpg,0.72168,0.22319,0.05514
0571.jpg,0.69795,0.27060,0.03145
0572.jpg,0.68290,0.28902,0.02809
0573.jpg,0.66235,0.30888,0.02878
0574.jpg,0.65326,0.31550,0.03124
0575.jpg,0.64468,0.32550,0.02983
0576.jpg,0.62873,0.33629,0.03498
0577.jpg,0.62655,0.34012,0.03333
0578.jpg,0.62339,0.34242,0.03418
0579.jpg,0.63011,0.33637,0.03352
0580.jpg,0.62886,0.33975,0.03139
0581.jpg,0.63620,0.33391,0.02988
0582.jpg,0.63473,0.33557,0.02970
0583.jpg,0.63415,0.33662,0.02923
0584.jpg,0.63723,0.33792,0.02484
0585.jpg,0.64285,0.33035,0.02679
0586.jpg,0.62550,0.34741,0.02709
0587.jpg,0.61842,0.35125,0.03033
0588.jpg,0.62080,0.34978,0.02942
0589.jpg,0.62212,0.35240,0.02547
0590.jpg,0.60956,0.36777,0.02268
0591.jpg,0.60442,0.36849,0.02709
0592.jpg,0.60240,0.37205,0.02555
0593.jpg,0.58855,0.38588,0.02557
0594.jpg,0.58228,0.39149,0.02623
0595.jpg,0.56455,0.40156,0.03389
0596.jpg,0.55842,0.40437,0.03721
0597.jpg,0.51459,0.45150,0.03391
0598.jpg,0.47510,0.47072,0.05418
0599.jpg,0.42204,0.53351,0.04445
0600.jpg,0.38663,0.56161,0.05176
0601.jpg,0.35508,0.57849,0.06643
0602.jpg,0.32275,0.56283,0.11442
0603.jpg,0.31473,0.61447,0.07080
0604.jpg,0.29730,0.63799,0.06471
0605.jpg,0.29525,0.63688,0.06787
0606.jpg,0.29131,0.63787,0.07082
0607.jpg,0.28729,0.65072,0.06199
0608.jpg,0.28430,0.67108,0.04462
0609.jpg,0.27959,0.68083,0.03958
0610.jpg,0.28227,0.66194,0.05579
0611.jpg,0.27272,0.66605,0.06123
0612.jpg,0.27881,0.66248,0.05871
0613.jpg,0.28304,0.64848,0.06848
0614.jpg,0.28667,0.65651,0.05682
0615.jpg,0.27909,0.65438,0.06653
0616.jpg,0.27112,0.67234,0.05653
0617.jpg,0.26990,0.67833,0.05178
0618.jpg,0.27375,0.67593,0.05031
0619.jpg,0.26733,0.69075,0.04192
0620.jpg,0.25689,0.68871,0.05441
0621.jpg,0.24337,0.71840,0.03823
0622.jpg,0.23938,0.70211,0.05851
0623.jpg,0.24454,0.70743,0.04803
0624.jpg,0.21510,0.73350,0.05140
0625.jpg,0.18802,0.76201,0.04997
0626.jpg,0.17046,0.77597,0.05357
0627.jpg,0.17311,0.77347,0.05342
0628.jpg,0.16298,0.78697,0.05005
0629.jpg,0.14663,0.80487,0.04850
0630.jpg,0.13154,0.80631,0.06216
0631.jpg,0.12895,0.80113,0.06991
0632.jpg,0.11997,0.81106,0.06897
0633.jpg,0.12429,0.80931,0.06640
